precursor,co2_uptake_lp,ch4_uptake_hp,logKH_CO2,logKH_CH4,pore_diameter,density,metal_frag,linker_smiles,label_co2_capture,label_ch4_storage
C1CN2CCN1CC2.[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0.329703309,16.8259684055,-4.658369641888024,-5.041960070503602,12.58218,0.6033069999999999,[Cu][Cu],C1CN2CCN1CC2.[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,1
[Ag].[O]S1([O])O[Ag]OS([O])([O])c2ccc(cc2)C23CC4(c5ccc1cc5)CC1(C2)CC(C4)(C3)c2ccc(cc2)S([O])([O])O[Ag]OS(c2ccc1cc2)([O])[O],1.051249612,1.6792745749000002,-3.7266884630013313,-3.9405766996937217,4.30951,2.0289,[Ag],[O]S1([O])O[Ag]OS([O])([O])c2ccc(cc2)C23CC4(c5ccc1cc5)CC1(C2)CC(C4)(C3)c2ccc(cc2)S([O])([O])O[Ag]OS(c2ccc1cc2)([O])[O],0,0
[Eu].[O-]C(=O)COCC(=O)[O-],1.661640475,1.4454527846,-2.4798650908046715,-4.937278913411888,5.84732,1.86705,[Eu],[O-]C(=O)COCC(=O)[O-],0,0
[Gd].[O-]C(=O)COCC(=O)[O-],1.335438183,1.4086320618,-3.4158678728999514,-4.954063182846691,5.75047,1.90857,[Gd],[O-]C(=O)COCC(=O)[O-],0,0
C1=CC2=NN=N[C]2C=C1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],2.196048042,5.5449804111,-3.4877105965175708,-4.588100954109376,5.55494,1.3131,[Zn],C1=CC2=NN=N[C]2C=C1.[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
[CH]1C=NN=N1.[N]1C=CN=N1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],1.619685796,7.163144786599999,-3.8735633620937446,-4.717858436823689,5.333069999999999,1.15662,[Zn],[CH]1C=NN=N1.[N]1C=CN=N1.[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
[Cd].[K].[O-]C(=O)C(=O)[O-],0.583514921,2.7817145512,-4.307638740121615,-5.433284459795256,4.43636,1.94597,[Cd].[K],[O-]C(=O)C(=O)[O-],0,0
CCC1=NC=C[N]1.[Zn],1.143299076,6.3716775938,-4.1170305808315,-4.546759656458411,7.68734,1.0910799999999998,[Zn],CCC1=NC=C[N]1,0,0
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn].[Zn][Zn],1.630942032,9.8575114704,-3.833398215387624,-4.939404136409445,13.355429999999998,0.978068,[Zn][O]([Zn])[Zn].[Zn][Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn],0.695816464,9.6318514105,-4.32843471021865,-5.003317620625847,13.6466,0.969419,[Cu][Cu].[Zn][O]([Zn])[Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn],4.242783296,6.3268554867,-3.2902188564435555,-4.714103039042032,5.77585,1.19211,[Zn],[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,0
Cl[Mn][Mn]Cl.[Mn].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Mn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])(Cl)Cl)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Mn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Cl)C(=O)[O-],5.689754082,10.0521366434,-2.64757627417241,-5.171957188278019,9.38956,0.8432270000000001,Cl[Mn][Mn]Cl.[Mn],[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Mn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])(Cl)Cl)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Mn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Cl)C(=O)[O-],1,1
Cl[Mn][Mn]Cl.[Mn]O[Mn]O[Mn].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],3.364154774,9.7283550209,-3.1959928533190443,-5.078809475422792,9.5163,0.8514069999999999,Cl[Mn][Mn]Cl.[Mn]O[Mn]O[Mn],[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1
CC(=O)[N][N]C(=O)c1ccccc1[O].[Mn].n1ccc(cc1)CCc1ccncc1,1.634428969,8.8039784354,-3.687021250814504,-4.650497125369201,12.26016,0.845073,[Mn],CC(=O)[N][N]C(=O)c1ccccc1[O].n1ccc(cc1)CCc1ccncc1,0,1
[Cu][Cu].[O-]C(=O)c1cc(C#CC#Cc2cc(C#CC#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0.269065438,20.2492628879,-4.739137104225865,-5.168902920711198,21.82341,0.408796,[Cu][Cu],[O-]C(=O)c1cc(C#CC#Cc2cc(C#CC#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,1
NC1=NC=NC2=NC=N[C]12.Nc1ncnc2=[N]=CN=c12.[O-]C(=O)c1ccncc1.[Zn],2.246413261,3.4623314156,-3.518435556797764,-4.264322870474467,4.70786,1.26931,[Zn],NC1=NC=NC2=NC=N[C]12.Nc1ncnc2=[N]=CN=c12.[O-]C(=O)c1ccncc1,0,0
OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[La].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],1.175481645,2.1219215527,-2.9731645096008763,-4.930298610920395,5.3226700000000005,1.67671,[La],OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[Ce].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],1.20330511,2.1120480639,-1.4644236169818596,-4.916741112120484,5.3333,1.6938400000000002,[Ce],OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Pr],1.08525065,1.8838676428,-1.7653308918110937,-4.943636449161327,5.26465,1.72957,[Pr],OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Sm],1.06435017,1.7672286233,-1.7310010414573265,-4.889851541514839,5.25291,1.7873,[Sm],OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Tb],1.003328907,1.7924103077000002,-2.2337217752937337,-4.872691066391883,5.23285,1.83571,[Tb],OC(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)C1CC[NH](CC1)CP(=O)([O])[O].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
S=[C]1=NN=C(O1)c1ccncc1.[Cd],1.471316756,2.3055377378,-3.673494141960032,-4.45392272504767,4.94918,1.45476,[Cd],S=[C]1=NN=C(O1)c1ccncc1,0,0
[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],1.303462695,5.2938858646,-3.803583374719796,-4.592237002561852,4.41097,1.23944,[Cu],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[Hg].[Mn].[S]C#N,2.250979009,2.8436250945,-1.4595053495010413,-5.165486470230189,5.3551,1.7919200000000002,[Hg].[Mn],[S]C#N,0,0
[Ag].c1ccncn1,0.496180666,4.4825366751,-4.446976707824293,-4.792083015842106,4.81709,1.24405,[Ag],c1ccncn1,0,0
[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Tm],2.021726914,1.3924072876,-2.7247116855643982,-5.581808124889003,5.42515,2.53736,[Tm],[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0
[O-]C(=O)c1c(I)c(C(=O)[O-])c(c(c1I)C(=O)[O-])I.[Sm],4.115091094,4.5276088951,-2.3204549142041926,-5.490691270024811,6.51326,1.72938,[Sm],[O-]C(=O)c1c(I)c(C(=O)[O-])c(c(c1I)C(=O)[O-])I,1,0
[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0.511076917,13.0182839931,-4.487637175417673,-5.070713426534296,8.80758,0.7138220000000001,[Fe][O]([Fe])[Fe],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,1
[Cd].[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],2.231038398,6.648274396000001,-3.564423170483045,-5.365032284336522,10.7374,1.04141,[Cd],[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],0,0
C(Cc1ccncc1)Cc1ccncc1.[Cd].[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],1.9074172,4.2206753527,-3.652990211905033,-4.768691005880677,6.257219999999999,1.24004,[Cd],C(Cc1ccncc1)Cc1ccncc1.[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],0,0
[Mn].[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],3.631784625,5.1547595857,-2.137247451321508,-4.7088776749622525,5.47717,1.18044,[Mn],[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],1,0
Fc1c(Cc2ccncc2)c(F)c(c(c1F)Cc1ccncc1)F.[Cd],4.626528556,5.4753673475,-2.878932832532272,-4.432597173111415,5.38514,1.04908,[Cd],Fc1c(Cc2ccncc2)c(F)c(c(c1F)Cc1ccncc1)F,1,0
[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],0.752488317,9.0209747653,-4.210602632643687,-5.294689767279982,11.10741,0.8533259999999999,[Zn],[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,1
CC(=O)[C](C(=O)C)Sc1ccncc1.[Zn],1.475387397,4.1110443339,-3.819398210764992,-4.366580026510468,4.2048,1.26356,[Zn],CC(=O)[C](C(=O)C)Sc1ccncc1,0,0
C1CN2CCN1CC2.[Ni][Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],0.730978592,3.7079990022,-4.229019191298284,-4.87385235166242,4.5902,1.17183,[Ni][Ni],C1CN2CCN1CC2.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],0,0
[O-]C(=O)c1ccc(cc1)c1cc(C2=CC=[C]C=C2)c(cc1C1=CC=[C]C=C1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],1.127525205,8.5240189726,-4.104023060304833,-4.5256511360416445,6.05079,0.91647,[Zn],[O-]C(=O)c1ccc(cc1)c1cc(C2=CC=[C]C=C2)c(cc1C1=CC=[C]C=C1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,1
[Mg].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2.699044424,11.1076942226,-3.3289818269952898,-4.951057376311177,9.88279,0.758162,[Mg],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1
[Co].[Dy].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],1.533967799,2.3634556049,-3.664377640164581,-5.215793663024713,6.11585,1.55309,[Co].[Dy],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],0,0
[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,1.536504166,4.4188037027,-3.6811314616056334,-4.210965319146274,6.702960000000001,1.13456,[Ni],[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,0,0
O=C1[C][N]23[Co]45(O1)(OC(=O)[C]3)OC(=O)[C][N]5([C][C]2)[C]C(=O)O4.[Ba]1O[Ba]O1.[Na].[O]Cl.[O].[O],2.538407813,1.6207483339,-2.74538425846022,-5.757913477430042,4.54729,1.6579000000000002,[Ba]1O[Ba]O1.[Na].[O]Cl.[O].[O],O=C1[C][N]23[Co]45(O1)(OC(=O)[C]3)OC(=O)[C][N]5([C][C]2)[C]C(=O)O4,0,0
[Mn].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,1.346443052,5.0654403378,-3.781934753598588,-4.314132020939123,7.14805,1.0657299999999998,[Mn],[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,0,0
[Co].[La].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],2.163472038,2.7910537034000003,-3.3632674431205314,-5.1337628883520905,6.3068,1.4449800000000002,[Co].[La],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],0,0
[Co].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-].[Pr],3.445431574,2.743706197,-2.213786101412341,-5.12488141351993,6.24449,1.46696,[Co].[Pr],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],1,0
[Co].[Nd].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],3.088952468,2.6471575207,-2.5097338286552624,-5.147449866149008,6.182930000000001,1.48492,[Co].[Nd],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],1,0
[Co].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-].[Sm],2.745096,2.604458568,-2.8865011917956185,-5.105831866366987,6.21252,1.49343,[Co].[Sm],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],1,0
[Co].[Eu].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],2.150138423,2.4817759564,-3.189876405424783,-5.151028625829453,6.1695,1.51351,[Co].[Eu],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],0,0
[Co].[Gd].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],0.792487421,2.2060722672,-3.963271324170564,-5.24945457984397,6.0496300000000005,1.6183299999999998,[Co].[Gd],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],0,0
[Co].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-].[Tb],1.761905944,2.3840660427,-3.6565027837120265,-5.19170528318184,6.09339,1.54719,[Co].[Tb],[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],0,0
Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C.[Co].[O]S(=O)(=O)[O],1.47308039,3.7139674538,-3.768059160176909,-4.1708880024759845,4.84375,1.10257,[Co].[O]S(=O)(=O)[O],Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C,0,0
O=C1[CH]C2[Mn]C([CH]1)C2=O.[Mn].n1ccc(cc1)c1ccncc1,0.569977107,3.5347130255000003,-4.356884032228773,-4.8514806340820265,4.75314,1.2835299999999998,[Mn],O=C1[CH]C2[Mn]C([CH]1)C2=O.n1ccc(cc1)c1ccncc1,0,0
C1=NC=C2C(=NC=N2)[N]1.C1=NC=C2C(=[N]=C[N]2)[N]1.C1=N[C]2C(=[N]=CN=C2)[N]1.C1=Nc2c([N]1)cncn2.C1=Nc2c([N]1)ncnc2.C1=[N]=c2c(=N1)cncn2.N1=CC2=NC=NC2=[N]=C1.N1=C[C]2C(=NC=N2)N=C1.[Zn],0.854433474,5.5395315069,-3.873654259429203,-4.5096285048017535,15.25766,1.02947,[Zn],C1=NC=C2C(=NC=N2)[N]1.C1=NC=C2C(=[N]=C[N]2)[N]1.C1=N[C]2C(=[N]=CN=C2)[N]1.C1=Nc2c([N]1)cncn2.C1=Nc2c([N]1)ncnc2.C1=[N]=c2c(=N1)cncn2.N1=CC2=NC=NC2=[N]=C1.N1=C[C]2C(=NC=N2)N=C1,0,0
[Co].c1cnc2c(n1)N=C[N]2.n1ncc2c(c1)N=C[N]2,1.097567918,5.9252920324,-3.674858039886281,-4.496534819399174,15.91854,1.00757,[Co],c1cnc2c(n1)N=C[N]2.n1ncc2c(c1)N=C[N]2,0,0
[Zn].c1ccc2c(c1)N=C[N]2,1.684574143,6.4086996298,-3.2255421607381907,-3.9324902334361567,15.298379999999998,1.00756,[Zn],c1ccc2c(c1)N=C[N]2,0,0
COc1ccc2c(c1)c(ccn2)C(C1CC2CCN1CC2C(=O)[O-])O.[Cd],1.432117786,2.459269724,-3.261000764322045,-3.9008167692705418,4.985469999999999,1.3146,[Cd],COc1ccc2c(c1)c(ccn2)C(C1CC2CCN1CC2C(=O)[O-])O,0,0
[La].[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2,0.798490499,2.4095959669,-4.286262558865233,-5.0836408169481935,5.7786800000000005,1.33529,[La],[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2,0,0
[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)[O-])[nH]2)c1cccc(c1)C(=O)[O-].[O-]C=O.[Pr],2.118548223,2.5916323628,-1.078138281745164,-4.82599546434632,5.70252,1.38172,[Pr],[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)[O-])[nH]2)c1cccc(c1)C(=O)[O-].[O-]C=O,0,0
[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)O)[nH]2)c1cccc(c1)C(=O)[O-].[Pr],1.594435435,2.4267238677000003,-2.6240731462326194,-4.957455987848639,5.21862,1.34387,[Pr],[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)O)[nH]2)c1cccc(c1)C(=O)[O-],0,0
[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2.[Sm],1.579190103,2.4480418662,-2.885275620339668,-4.998902622558637,5.2609200000000005,1.36197,[Sm],[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2,0,0
[Dy].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)[O-])[nH]2)c1cccc(c1)C(=O)[O-],1.277281151,3.3853486514,-3.574863739006462,-4.25265268069737,4.76281,1.42077,[Dy],[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccc(c1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1cccc(c1)C(=O)[O-])C=C3)c1cccc(c1)C(=O)[O-])[nH]2)c1cccc(c1)C(=O)[O-],0,0
[Nd].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pt]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pt]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)O.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pt]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2.571916888,3.7739765786,-1.2364799158199915,-4.416277666937933,5.92563,1.47186,[Nd],[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pt]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pt]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)O.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pt]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0
C(Cc1ccncc1)Cc1ccncc1.[Cu],1.340534075,4.5773208564,-4.000329320045354,-4.824351947389593,7.7548,1.00618,[Cu],C(Cc1ccncc1)Cc1ccncc1,0,0
[Mg].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],6.535557759,5.1555139981,-0.5889917665376729,-4.980609504883035,4.18455,1.22946,[Mg],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],1,0
O1[La]2[La]1O2.[La].[O-]C(=O)C(=O)[O-].[O]N(=O)=O,1.101415637,1.4218242538,-3.7112411912109815,-5.743301492299419,5.3671,2.49312,O1[La]2[La]1O2.[La].[O]N(=O)=O,[O-]C(=O)C(=O)[O-],0,0
[O]P(=O)(CCCCP(=O)([O])[O])[O].[O]P(=O)([C]1[C][C][C]([C][C]1)P(=O)([O])[O])[O].[U],0.178365251,3.2048271839,-4.925103141896599,-5.290324773557437,5.90493,2.24827,[U],[O]P(=O)(CCCCP(=O)([O])[O])[O].[O]P(=O)([C]1[C][C][C]([C][C]1)P(=O)([O])[O])[O],0,0
[Ga].[O]P(=O)([O])[O],0.885192144,1.6056197517,-3.9760318532366936,-4.762328103577602,5.995019999999999,1.96036,[Ga].[O]P(=O)([O])[O],,0,0
C[C]1N=NC(=C1c1ccc(cc1)C(=O)[O-])C.[Cu].[Cu][Cu].[O-]C(=O)c1ccc(cc1)C1=C(C)[N]N=C1C.[O-]C(=O)c1ccc(cc1)[C]1C(=NN=C1C)C,0.582272043,13.2254730099,-4.2697694187103,-5.288471145940958,19.71714,0.5998600000000001,[Cu].[Cu][Cu],C[C]1N=NC(=C1c1ccc(cc1)C(=O)[O-])C.[O-]C(=O)c1ccc(cc1)C1=C(C)[N]N=C1C.[O-]C(=O)c1ccc(cc1)[C]1C(=NN=C1C)C,0,1
C1=N[CH]N([N]1)CCn1cncn1.N1=C[N]N([CH]1)CCN1[N]C=N[CH]1.[Mo].[Ni].[O].n1cnn(c1)CCn1ncnc1,0.91999258,1.2180135582,-3.1368044722690764,-5.355325124083512,4.29213,1.96346,[Mo].[Ni].[O],C1=N[CH]N([N]1)CCn1cncn1.N1=C[N]N([CH]1)CCN1[N]C=N[CH]1.n1cnn(c1)CCn1ncnc1,0,0
